SK_ID_CURR,ext_source_3,ext_source_2,ext_source_1,days_birth,region_rating_client_w_city,region_rating_client,days_id_publish,days_last_phone_change,reg_city_not_work_city,flag_emp_phone,days_employed,floorsmax_avg,floorsmax_medi,pourcentage_jours_employes,flag_document_3,floorsmax_mode,reg_city_not_live_city,days_registration,amt_goods_price,own_car_age,region_population_relative,elevators_avg,elevators_medi,livingarea_avg,live_city_not_work_city,livingarea_medi,elevators_mode,totalarea_mode,amt_credit,floorsmin_avg,livingarea_mode,floorsmin_medi,apartments_avg,apartments_medi,flag_document_6,floorsmin_mode,apartments_mode,def_30_cnt_social_circle,flag_phone,hour_appr_process_start,def_60_cnt_social_circle,flag_work_phone,livingapartments_avg,years_build_medi,years_build_avg,years_build_mode,livingapartments_medi,livingapartments_mode,entrances_avg,entrances_medi,basementarea_avg,amt_income_total,basementarea_medi,cnt_children,entrances_mode,basementarea_mode,commonarea_avg,commonarea_medi,amt_req_credit_bureau_year,commonarea_mode,years_beginexpluatation_avg,nonlivingarea_avg,nonlivingarea_medi,years_beginexpluatation_medi,amt_annuity,nonlivingarea_mode,years_beginexpluatation_mode,pourcentage_revenu_rente,amt_req_credit_bureau_mon,flag_document_13,flag_document_8,cnt_fam_members,duree_credit,flag_document_14,landarea_medi,flag_document_16,landarea_avg,reg_region_not_work_region,obs_30_cnt_social_circle,obs_60_cnt_social_circle,flag_document_18,landarea_mode,nonlivingapartments_avg,flag_document_21,nonlivingapartments_medi,pourcentage_revenu_credit,flag_document_2,reg_region_not_live_region,flag_document_15,nonlivingapartments_mode,flag_document_9,flag_document_11,flag_document_5,flag_document_20,flag_email,amt_req_credit_bureau_day,live_region_not_work_region,flag_document_17,flag_document_4
298054,0.34823481097477,0.46806462668104726,0.5183177172283882,0.5380496054114993,0.5,0.5,0.6975128525774628,0.8399347623485555,0.0,1.0,0.04428755986480667,0.2396,0.1667,0.986132151089435,1.0,0.1667,0.0,0.9746271076523995,0.10213243546576879,0.09890109890109891,0.3928798914398072,0.02,0.0,0.0686,0.0,0.0693,0.0,0.0764,0.10112359550561796,0.2812,0.0701,0.2083,0.0992,0.1041,0.0,0.2083,0.105,0.0,1.0,0.5217391304347826,0.0,0.0,0.0796,0.6713,0.6736,0.6798,0.0851,0.0918,0.1379,0.1724,0.0485,0.001127170187310295,0.0629,0.0,0.1724,0.0045,0.0409,0.0463,0.08,0.0202,0.9762,0.0177,0.0022,0.9757,0.09078624078624078,0.0,0.9757,0.08414448258788097,0.0,0.0,0.0,0.05263157894736842,0.3248182427269618,0.0,0.0693,0.0,0.0687,0.0,0.011494252873563218,0.011627906976744186,0.0,0.0562,0.0058,0.0,0.0039,0.033663009025222464,0.0,0.0,0.0,0.0039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311879,0.7946867319028023,0.8963519599273729,0.5183177172283882,0.09312288613303266,0.0,0.0,0.3807141864665833,0.48858341099720415,0.0,0.0,0.9999999999999999,0.3333,0.3333,0.6636080355170944,1.0,0.3333,0.0,0.4892996108949417,0.21436588103254767,0.09890109890109891,1.0,0.32,0.32,0.2825,0.0,0.2875,0.3222,0.2229,0.24462921348314606,0.375,0.2943,0.375,0.2938,0.2967,0.0,0.375,0.2994,0.0,0.0,0.43478260869565216,0.0,0.0,0.2396,0.7316,0.728,0.7387,0.2437,0.2617,0.2759,0.2759,0.1922,0.003627718384415045,0.1922,0.0,0.2759,0.1995,0.0,0.0,0.16,0.0,0.9801,0.0156,0.0159,0.9801,0.21100386100386098,0.0165,0.9801,0.06589188675925697,0.07407407407407407,0.0,0.0,0.0,0.3155740516453467,0.0,0.0,0.0,0.0,0.0,0.031609195402298854,0.03197674418604651,0.0,0.0,0.0,0.0,0.0,0.026818574560331463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326011,0.5971631093494884,0.6279237473707595,0.37835826206287665,0.6905862457722659,0.5,0.5,0.2589968042239822,0.8942218080149115,0.0,1.0,0.04152105544753429,0.1667,0.1667,0.9880860316932858,1.0,0.1667,0.0,0.7892752918287937,0.07182940516273849,0.07692307692307693,0.19626685867789193,0.0,0.0,0.0897,0.0,0.0913,0.0,0.0706,0.08811011235955055,0.2083,0.0935,0.2083,0.0928,0.0937,0.0,0.2083,0.0945,0.0,1.0,0.2608695652173913,0.0,0.0,0.0756,0.7585,0.7552,0.7648,0.0761,0.0771,0.2069,0.2069,0.0763,0.00047318065883674505,0.0758,0.05263157894736842,0.2069,0.0746,0.0211,0.0208,0.0,0.019,0.9816,0.0,0.0,0.9816,0.1167953667953668,0.0,0.9816,0.20762076230534374,0.0,0.0,0.0,0.10526315789473684,0.559367318905521,0.0,0.0487,0.0,0.0481,0.0,0.0,0.0,0.0,0.0458,0.0,0.0,0.0,0.057915563166522174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383119,0.480930265324398,0.06333649021058353,0.09569028786046989,0.6061443066516347,1.0,1.0,0.6558288175628734,0.9370922646784716,0.0,1.0,0.0442927796844619,0.1667,0.1667,0.9862333400361614,1.0,0.1667,0.0,0.9946092736705577,0.2008978675645342,0.15384615384615385,0.28279653272037436,0.0,0.0,0.0745,0.0,0.0749,0.0,0.0688,0.23067191011235952,0.2083,0.0731,0.2083,0.0876,0.0864,0.0,0.2083,0.084,0.0,0.0,0.2608695652173913,0.0,0.0,0.0756,0.7585,0.7552,0.7648,0.0761,0.0771,0.1379,0.1379,0.0763,0.0018965696325732948,0.0758,0.05263157894736842,0.1379,0.0746,0.0211,0.0208,0.12,0.019,0.9816,0.0036,0.0031,0.9816,0.23567918567918567,0.0011,0.9816,0.13352964016961008,0.0,0.0,0.0,0.10526315789473684,0.41002461358915665,0.0,0.0487,0.0,0.0481,0.0,0.0,0.0,0.0,0.0458,0.0,0.0,0.0,0.04614195208532966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130752,0.5971631093494884,0.5511065310050307,0.32843692890162635,0.696335963923337,0.5,0.5,0.9477560094483812,0.9270736253494875,0.0,1.0,0.04492959768240007,0.1667,0.1667,0.9860078574399838,1.0,0.1667,0.0,0.913991569390402,0.04601571268237935,0.09890109890109891,0.123030269461907,0.0,0.0,0.0701,0.0,0.0714,0.0,0.0608,0.06593595505617977,0.2083,0.0731,0.2083,0.0928,0.0937,0.0,0.2083,0.0945,0.0,0.0,0.4782608695652174,0.0,0.0,0.0756,0.7585,0.7552,0.7648,0.0761,0.0771,0.069,0.069,0.1113,0.000934820325994545,0.1113,0.15789473684210525,0.069,0.1155,0.0211,0.0208,0.08,0.019,0.9841,0.0259,0.0264,0.9841,0.09677079677079677,0.0274,0.9841,0.10424828330095692,0.0,0.0,0.0,0.21052631578947367,0.6197544769014937,0.0,0.0503,0.0,0.0495,0.0,0.005747126436781609,0.005813953488372093,0.0,0.0506,0.0,0.0,0.0,0.026962951281685823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264474,0.6270735086641673,0.4406203437593628,0.5183177172283882,0.1348365276211949,1.0,1.0,0.35653744615812133,0.7479030754892824,0.0,0.0,0.9999999999999999,0.1667,0.1667,0.6531975122970999,0.0,0.1667,0.0,0.6011673151750974,0.13580246913580246,0.09890109890109891,0.14215292586335815,0.0,0.0,0.0745,0.0,0.0749,0.0,0.0688,0.16375280898876404,0.2083,0.0731,0.2083,0.0876,0.0864,1.0,0.2083,0.084,0.0,0.0,0.4782608695652174,0.0,0.0,0.0756,0.7585,0.7552,0.7648,0.0761,0.0771,0.1379,0.1379,0.0763,0.000819410409205095,0.0758,0.0,0.1379,0.0746,0.0211,0.0208,0.08,0.019,0.9816,0.0036,0.0031,0.9816,0.0736047736047736,0.0011,0.9816,0.08978091459877859,0.0,0.0,0.0,0.05263157894736842,0.06997119383115846,0.0,0.0487,0.0,0.0481,0.0,0.028735632183908046,0.029069767441860465,0.0,0.0458,0.0,0.0,0.0,0.06801843679856381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307522,0.9143569241335632,0.31030619370401713,0.5183177172283882,0.525422773393461,0.5,0.5,0.33013755731554806,0.8942218080149115,0.0,1.0,0.039644530281478775,0.1667,0.1667,0.9884338395715158,1.0,0.1667,0.0,0.6808122568093385,0.09539842873176206,0.09890109890109891,0.3444293666398958,0.0,0.0,0.0745,0.0,0.0749,0.0,0.0688,0.12784157303370786,0.2083,0.0731,0.2083,0.0876,0.0864,0.0,0.2083,0.084,0.0,1.0,0.5217391304347826,0.0,0.0,0.0756,0.7585,0.7552,0.7648,0.0761,0.0771,0.1379,0.1379,0.0763,0.001319520048626045,0.0758,0.10526315789473684,0.1379,0.0746,0.0211,0.0208,0.16,0.019,0.9816,0.0036,0.0031,0.9816,0.0898911898911899,0.0011,0.9816,0.07293177115973624,0.0,0.0,0.0,0.15789473684210525,0.2169656457922033,0.0,0.0487,0.0,0.0481,0.0,0.0,0.0,0.0,0.0458,0.0,0.0,0.0,0.03646398204901422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
433724,0.8251246298273309,0.8111953306849322,0.5183177172283882,0.3334272829763245,0.0,0.0,0.6524940947617062,0.9263746505125816,0.0,1.0,0.036825827667654076,0.4062,0.3333,0.9889677251525814,1.0,0.3333,0.0,0.6340791180285343,0.05723905723905724,0.09890109890109891,0.4468553546207316,0.6,0.6,0.4678,0.0,0.395,0.5639,0.2567,0.07753707865168538,0.1042,0.3299,0.1042,0.568,0.5735,0.0,0.0417,0.5725,0.0,0.0,0.8260869565217391,0.0,1.0,0.4631,0.8256,0.8232,0.8236,0.4712,0.5005,0.3707,0.3103,0.378,0.002088919493889045,0.378,0.0,0.3103,0.2875,0.0871,0.0877,0.08,0.0,0.9871,0.0,0.0,0.9876,0.04508599508599508,0.0,0.9876,0.025897026651422517,0.07407407407407407,0.0,0.0,0.05263157894736842,0.1464184991040785,1.0,0.2931,0.0,0.2881,0.0,0.0028735632183908046,0.0029069767441860465,0.0,0.1883,0.0,0.0,0.0,0.015484018441361814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137792,0.8282177766797684,0.5452980545526523,0.5183177172283882,0.5329199549041712,1.0,1.0,0.6704182298179797,0.8711556383970177,0.0,1.0,0.04252848064099385,0.1667,0.1667,0.987011046452245,0.0,0.1667,0.0,0.6654507133592737,0.051627384960718295,0.09890109890109891,0.0832894846160237,0.0,0.0,0.0745,0.0,0.0749,0.0,0.0688,0.05056179775280898,0.2083,0.0731,0.2083,0.0876,0.0864,0.0,0.2083,0.084,0.029411764705882353,0.0,0.17391304347826086,0.041666666666666664,0.0,0.0756,0.7585,0.7552,0.7648,0.0761,0.0771,0.1379,0.1379,0.0763,0.000934820325994545,0.0758,0.0,0.1379,0.0746,0.0211,0.0208,0.12,0.019,0.9816,0.0036,0.0031,0.9816,0.04196209196209196,0.0011,0.9816,0.04875021695564143,0.0,0.0,0.0,0.05263157894736842,0.2728432899384548,0.0,0.0487,0.0,0.0481,0.0,0.0028735632183908046,0.0029069767441860465,0.0,0.0458,0.0,0.0,0.0,0.0215800992972397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288742,0.49281662598978504,0.7313324130915784,0.5183177172283882,0.5616121758737316,0.5,0.5,0.767542031401973,0.5372786579683131,0.0,1.0,0.03684931685610262,0.0417,0.0417,0.990038032899062,1.0,0.0417,0.0,0.9980544747081712,0.10213243546576879,0.09890109890109891,0.36143343764712393,0.0,0.0,0.0091,0.0,0.0093,0.0,0.0072,0.11892134831460674,0.2083,0.0095,0.2083,0.0124,0.0125,0.0,0.2083,0.0126,0.0,0.0,0.43478260869565216,0.0,0.0,0.0756,0.7585,0.7552,0.7648,0.0761,0.0771,0.069,0.069,0.0763,0.002088919493889045,0.0758,0.0,0.069,0.0746,0.0211,0.0208,0.2,0.019,0.9752,0.0,0.0,0.9752,0.11705861705861706,0.0,0.9752,0.06233595878112773,0.0,0.0,0.0,0.0,0.37716954594781826,0.0,0.0487,0.0,0.0481,0.0,0.0,0.0,0.0,0.0458,0.0,0.0,0.0,0.022728818715100015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218871,0.711925041781291,0.4661934021878175,0.5183177172283882,0.7565388951521983,0.5,0.5,0.45532860914269835,0.7448741845293569,1.0,1.0,0.046049248998447104,0.1667,0.1667,0.9853559238992816,0.0,0.1667,0.0,0.9453631647211413,0.03479236812570145,0.09890109890109891,0.2604752277825473,0.0,0.0,0.0745,1.0,0.0749,0.0,0.0688,0.033707865168539325,0.2083,0.0731,0.2083,0.0876,0.0864,0.0,0.2083,0.084,0.0,1.0,0.7391304347826086,0.0,1.0,0.0756,0.7585,0.7552,0.7648,0.0761,0.0771,0.1379,0.1379,0.0763,0.000357770742047295,0.0758,0.05263157894736842,0.1379,0.0746,0.0211,0.0208,0.04,0.019,0.9816,0.0036,0.0031,0.9816,0.0287995787995788,0.0011,0.9816,0.07096366009737834,0.0,0.0,0.0,0.10526315789473684,0.2728432899384548,0.0,0.0487,0.0,0.0481,0.0,0.022988505747126436,0.023255813953488372,0.0,0.0458,0.0,0.0,0.0,0.031415025820016367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248757,0.5027682004785203,0.7591152177384468,0.7528565467499683,0.10715896279594128,0.5,0.5,0.28595248020008335,0.8874650512581547,0.0,1.0,0.04157847346374183,0.1667,0.1667,0.9866463615070751,1.0,0.1667,0.0,0.9257457846952011,0.15824915824915822,0.07692307692307693,0.42184773879088316,0.0,0.0,0.0745,0.0,0.0749,0.0,0.0688,0.15730337078651685,0.2083,0.0731,0.2083,0.0876,0.0864,0.0,0.2083,0.084,0.0,0.0,0.43478260869565216,0.0,0.0,0.0756,0.7585,0.7552,0.7648,0.0761,0.0771,0.1379,0.1379,0.0763,0.001319520048626045,0.0758,0.0,0.1379,0.0746,0.0211,0.0208,0.12,0.019,0.9816,0.0036,0.0031,0.9816,0.0660933660933661,0.0011,0.9816,0.05485891381961908,0.0,0.0,0.0,0.05263157894736842,0.05302441066375402,0.0,0.0487,0.0,0.0481,0.0,0.0,0.0,0.0,0.0458,0.0,0.0,0.0,0.044200430299626024,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195602,0.47107842838684205,0.5255752577564284,0.16047537185462515,0.9607102593010145,1.0,1.0,0.8831457551757677,0.7940354147250699,1.0,1.0,0.045193198574989234,0.1667,0.1667,0.9863951677818765,1.0,0.1667,1.0,0.8767428664072633,0.04713804713804713,0.09890109890109891,0.24563128305962503,0.0,0.0,0.0745,0.0,0.0749,0.0,0.0688,0.0551438202247191,0.2083,0.0731,0.2083,0.0876,0.0864,0.0,0.2083,0.084,0.0,0.0,0.30434782608695654,0.0,0.0,0.0756,0.7585,0.7552,0.7648,0.0761,0.0771,0.1379,0.1379,0.0763,0.001319520048626045,0.0758,0.0,0.1379,0.0746,0.0211,0.0208,0.2,0.019,0.9816,0.0036,0.0031,0.9816,0.0756054756054756,0.0011,0.9816,0.062082725529311926,0.0,0.0,0.0,0.0,0.5561386110660713,0.0,0.0487,0.0,0.0481,0.0,0.005747126436781609,0.005813953488372093,0.0,0.0458,0.0,0.0,0.0,0.017374094620509033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384376,0.5971631093494884,0.8732725696156696,0.5183177172283882,0.27153325817361873,0.0,0.0,0.49993052660830894,0.2518639328984157,0.0,1.0,0.0250420847959703,0.625,0.625,0.9933354363861769,0.0,0.625,0.0,0.5419909208819715,0.15824915824915822,0.2197802197802198,1.0,0.24,0.24,0.2767,0.0,0.2816,0.2417,0.2406,0.1773258426966292,0.2083,0.2883,0.2083,0.2784,0.281,0.0,0.2083,0.2836,0.0,0.0,0.6086956521739131,0.0,0.0,0.0756,0.7585,0.7552,0.7648,0.0761,0.0771,0.1034,0.1034,0.0219,0.002473619216520545,0.0219,0.0,0.1034,0.0227,0.0211,0.0208,0.04,0.019,0.9821,0.1056,0.1078,0.9821,0.11049491049491049,0.1118,0.9821,0.05056537259522337,0.0,0.0,0.0,0.05263157894736842,0.17178115341099004,0.0,0.0,0.0,0.0,0.0,0.008620689655172414,0.00872093023255814,0.0,0.0,0.0,0.0,0.0,0.028237501559457548,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
332691,0.677880562879523,0.7447126224783464,0.514940677576295,0.782074408117249,0.5,0.5,0.440739196887592,0.5684995340167753,0.0,1.0,0.03970716811734154,0.1667,0.1667,0.9898128899004853,0.0,0.1667,0.0,0.913991569390402,0.2514029180695847,0.09890109890109891,0.42979589576005983,0.0,0.0,0.0745,0.0,0.0749,0.0,0.0688,0.25816404494382017,0.2083,0.0731,0.2083,0.0876,0.0864,0.0,0.2083,0.084,0.0,0.0,0.3913043478260869,0.0,0.0,0.0756,0.7585,0.7552,0.7648,0.0761,0.0771,0.1379,0.1379,0.0763,0.003627718384415045,0.0758,0.0,0.1379,0.0746,0.0211,0.0208,0.08,0.019,0.9816,0.0036,0.0031,0.9816,0.39373464373464373,0.0011,0.9816,0.12140061555728048,0.037037037037037035,0.0,1.0,0.0,0.7131423711312538,0.0,0.0487,0.0,0.0481,0.0,0.005747126436781609,0.005813953488372093,0.0,0.0458,0.0,0.0,0.0,0.028240232859051875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250754,0.4496062272795158,0.6874474663344072,0.5183177172283882,0.6832581736189401,0.0,0.0,0.39710990690565506,0.8958527493010252,0.0,1.0,0.039615821273375006,0.3333,0.3333,0.9892092633268811,0.0,0.3333,0.0,0.7061040856031129,0.03479236812570145,0.09890109890109891,0.6359910271677421,0.24,0.24,0.2322,0.0,0.2363,0.2417,0.2288,0.033707865168539325,0.375,0.2419,0.375,0.2237,0.2259,0.0,0.375,0.2279,0.0,0.0,0.5217391304347826,0.0,0.0,0.1816,0.7786,0.7756,0.7844,0.1847,0.1983,0.2069,0.2069,0.1264,0.0007424704646787951,0.1264,0.05263157894736842,0.2069,0.1312,0.0841,0.0846,0.0,0.0848,0.9836,0.0011,0.0011,0.9836,0.0287995787995788,0.0012,0.9836,0.04253045287595511,0.0,0.0,0.0,0.10526315789473684,0.2728432899384548,0.0,0.1058,0.0,0.104,0.0,0.0028735632183908046,0.0029069767441860465,0.0,0.1064,0.0039,0.0,0.0039,0.018826319870862238,0.0,0.0,0.0,0.0039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247525,0.2607398330468527,0.8636060644839567,0.45983941221720015,0.2737880496054115,0.5,0.5,0.5081283868278449,0.6968779123951538,0.0,0.0,0.9999999999999999,0.3333,0.3333,0.6130634946744753,1.0,0.3333,0.0,0.5534614137483788,0.06285072951739619,0.2967032967032967,0.25400869589299063,0.24,0.24,0.2282,0.0,0.2323,0.2417,0.2258,0.07722247191011235,0.2083,0.2378,0.2083,0.2227,0.2248,0.0,0.2083,0.2269,0.029411764705882353,0.0,0.4782608695652174,0.0,0.0,0.0756,0.7585,0.7552,0.7648,0.0761,0.0771,0.2069,0.2069,0.1565,0.001127170187310295,0.1565,0.0,0.2069,0.1625,0.0211,0.0208,0.12,0.019,0.9851,0.0,0.0,0.9851,0.04629694629694629,0.0,0.9851,0.04553117170950174,0.0,0.0,0.0,0.05263157894736842,0.15626872367336542,0.0,0.0487,0.0,0.0481,0.0,0.0028735632183908046,0.0029069767441860465,0.0,0.0458,0.0,0.0,0.0,0.026490144214050854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231034,0.5308007225138552,0.7797834619366566,0.5183177172283882,0.24064261555806077,0.5,0.5,0.38488258996804214,0.8431966449207828,0.0,0.0,0.9999999999999999,0.1667,0.1667,0.6234943714056459,0.0,0.1667,0.0,0.9560635538261998,0.05723905723905724,0.09890109890109891,0.06721316015397823,0.0,0.0,0.0745,0.0,0.0749,0.0,0.0688,0.056179775280898875,0.2083,0.0731,0.2083,0.0876,0.0864,0.0,0.2083,0.084,0.0,1.0,0.4782608695652174,0.0,0.0,0.0756,0.7585,0.7552,0.7648,0.0761,0.0771,0.1379,0.1379,0.0763,0.00072323547854722,0.0758,0.0,0.1379,0.0746,0.0211,0.0208,0.08,0.019,0.9816,0.0036,0.0031,0.9816,0.046349596349596345,0.0011,0.9816,0.06516096474606747,0.0,0.0,0.0,0.05263157894736842,0.2728432899384548,0.0,0.0487,0.0,0.0481,0.0,0.0,0.0,0.0,0.0458,0.0,0.0,0.0,0.028845902156923686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326174,0.8358562226938949,0.803958417629018,0.5183177172283882,0.4873167981961667,0.5,0.5,0.9806863971099069,0.6463187325256291,0.0,1.0,0.04240842478892354,0.375,0.375,0.9869648694175386,0.0,0.375,0.0,0.9876783398184177,0.12457912457912458,0.07692307692307693,0.1433576116757595,0.08,0.08,0.0835,0.0,0.085,0.0806,0.0704,0.12359550561797752,0.25,0.087,0.25,0.067,0.0677,0.0,0.25,0.0683,0.0,0.0,0.5652173913043478,0.0,0.0,0.0538,0.9866,0.9864,0.9869,0.0547,0.0588,0.069,0.069,0.0459,0.001127170187310295,0.0459,0.05263157894736842,0.069,0.0476,0.0178,0.0179,0.08,0.0179,0.999,0.0076,0.0077,0.999,0.098999648999649,0.008,0.999,0.09127309382696637,0.0,0.0,0.0,0.10526315789473684,0.2728432899384548,0.0,0.0404,0.0,0.0398,0.0,0.0,0.0,0.0,0.0407,0.0039,0.0,0.0039,0.04040695864084074,0.0,0.0,0.0,0.0039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345998,0.6191295048960958,0.35207132010471176,0.5183177172283882,0.314205186020293,0.5,0.5,0.5612060580797554,0.5666356011183598,0.0,1.0,0.042614607665305164,0.1667,0.1667,0.9865565778803795,1.0,0.1667,0.0,0.9270428015564203,0.15824915824915822,0.18681318681318682,0.3928798914398072,0.0,0.0,0.0635,0.0,0.0646,0.0,0.0656,0.15730337078651685,0.2083,0.0661,0.2083,0.0825,0.0833,0.0,0.2083,0.084,0.0,0.0,0.4782608695652174,0.0,1.0,0.0672,0.6847,0.6804,0.6929,0.0684,0.0735,0.1379,0.1379,0.0806,0.001319520048626045,0.0806,0.0,0.1379,0.0836,0.0069,0.0069999999999999,0.0,0.0069999999999999,0.9767,0.0,0.0,0.9767,0.07862407862407862,0.0,0.9767,0.06437515286153918,0.0,0.0,0.0,0.0,0.0995283157903129,0.0,0.0145,0.0,0.0142,0.0,0.0,0.0,0.0,0.0146,0.0,0.0,0.0,0.044200430299626024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142155,0.5971631093494884,0.7763832537333694,0.3188112398551587,0.8188838782412625,0.5,0.5,0.8592469084340697,0.6502795899347624,1.0,1.0,0.04293823648392948,0.1667,0.1667,0.9877144933511532,1.0,0.1667,0.0,0.8729328793774319,0.10213243546576879,0.09890109890109891,0.42979589576005983,0.0,0.0,0.0663,1.0,0.0675,0.0,0.0874,0.12485393258426966,0.2083,0.0691,0.2083,0.1237,0.1249,0.0,0.2083,0.1261,0.0,0.0,0.5217391304347826,0.0,0.0,0.1009,0.7652,0.762,0.7713,0.1026,0.1102,0.2759,0.2759,0.1296,0.001127170187310295,0.1296,0.05263157894736842,0.2759,0.1345,0.0645,0.0649,0.04,0.0651,0.9826,0.0,0.0,0.9826,0.0932958932958933,0.0,0.9826,0.08632266935537929,0.0,0.0,0.0,0.05263157894736842,0.24211123614289443,0.0,0.0479,0.0,0.0471,0.0,0.0028735632183908046,0.0029069767441860465,0.0,0.0482,0.0,0.0,0.0,0.04078461981931537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222772,0.5770849130220977,0.8013648272036438,0.5183177172283882,0.780890642615558,0.5,0.5,0.8363206891760455,0.7590866728797763,0.0,1.0,0.043640302227558034,0.3333,0.3333,0.9870564674423113,1.0,0.3333,0.0,0.5651750972762646,0.159371492704826,0.01098901098901099,0.36143343764712393,0.04,0.04,0.0411,0.0,0.0418,0.0403,0.0323,0.16850449438202245,0.2083,0.0428,0.2083,0.0371,0.0375,0.0,0.2083,0.0378,0.0,1.0,0.6956521739130435,0.0,1.0,0.0756,0.7585,0.7552,0.7648,0.0761,0.0771,0.0345,0.0345,0.0256,0.000550120603363045,0.0256,0.0,0.0345,0.0265,0.0211,0.0208,0.0,0.019,0.9841,0.0,0.0,0.9841,0.18206388206388205,0.0,0.9841,0.2859809043321348,0.0,0.0,0.0,0.05263157894736842,0.4398494574724793,0.0,0.0421,0.0,0.0414,0.0,0.008620689655172414,0.00872093023255814,0.0,0.0423,0.0,0.0,0.0,0.09434026260245464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374678,0.3081171276725957,0.8992398895525805,0.5183177172283882,0.2190529875986471,0.0,0.0,0.6517993608447964,0.5952935694315005,0.0,1.0,0.034693531338492255,0.375,0.3333,0.9893734936150391,1.0,0.3333,0.0,0.526791504539559,0.10213243546576879,0.09890109890109891,1.0,0.24,0.24,0.2144,0.0,0.2172,0.0806,0.1678,0.10853932584269661,0.4167,0.093,0.375,0.2278,0.2238,0.0,0.375,0.1029,0.0,1.0,0.7826086956521738,0.0,0.0,0.1847,0.7048,0.6940000000000001,0.706,0.1838,0.09,0.2,0.2069,0.1368,0.003627718384415045,0.1406,0.0,0.0345,0.0402,0.0676,0.0708,0.12,0.0252,0.9776,0.0187,0.0,0.9781,0.21623376623376622,0.0,0.9777,0.067480592212754,0.037037037037037035,0.0,0.0,0.05263157894736842,0.9464596179222158,0.0,0.0,0.0,0.0,0.0,0.005747126436781609,0.005813953488372093,0.0,0.0,0.0046,0.0,0.0,0.012524098955066952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104361,0.6565853210507362,0.6483201542835844,0.5183177172283882,0.5943066516347236,0.5,0.5,0.2609420591913296,0.7893755824790307,0.0,1.0,0.04306351215565502,0.1667,0.1667,0.9868791888474021,0.0,0.1667,0.0,0.9126945525291829,0.08529741863075196,0.09890109890109891,0.26861724223877564,0.0,0.0,0.09,0.0,0.0916,0.0,0.0708,0.08426966292134831,0.2083,0.0937,0.2083,0.1031,0.1041,0.0,0.2083,0.105,0.058823529411764705,0.0,0.3913043478260869,0.08333333333333333,0.0,0.0841,0.6914,0.6872,0.6994,0.0855,0.0918,0.2069,0.2069,0.1125,0.000934820325994545,0.1125,0.05263157894736842,0.2069,0.1168,0.0135,0.0136,0.0,0.0136,0.9771,0.0,0.0,0.9771,0.0682871182871183,0.0,0.9772,0.07540634872572573,0.0,0.0,0.0,0.05263157894736842,0.2728432899384548,0.0,0.0738,0.0,0.0726,0.0,0.014367816091954023,0.014534883720930232,0.0,0.0742,0.0,0.0,0.0,0.0333820111245717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
